jobId,title,companyId,category,deadline,experience,education,requirements,preferences,salary,jobType,jobLocation,details,jobWebsite,hits,titleImageUrl,detailsImageUrl,bookmarks,createdAt,modifiedAt
102,안전관리팀 보건관리자 계약직 채용(장기 휴직자 6개월),92,보건관리자,2023-03-26 00:00:00,경력,"초대졸 이상 (2, 3년제)","• 전공 : 안전•보건공학계열 및 관련 전공
• 직무경험 : 통신업/제조업/유통업/건설업 보건 및 안전 관리 업무 3년 이상 수행한 경우 지원 가능
• 자격 : 산업위생관리기사 또는 인간공학기사(필수)",• 자격 : 산업안전기사(우대),,계약직,서울특별시,"[제출방법]
○ 지원 방법 : LG Careers (careers.lg.com)을 통한 온라인 접수만 가능 (E-Mail 및 우편/방문접수 불가)

○ 관련 문의 : LG Careers (careers.lg.com) 내 '채용문의' - '1:1질문하기'를 이용해주시기 바랍니다.

○ 제출 기한 : 2023년 3월 26일(일) 11:00 까지
- 마감 시간 전 작성완료 후 제출하여야 정상적으로 지원이 됩니다.

[기타사항]
○ 국가보훈대상자 및 장애우는 관계법령에 의거 우대합니다. (면접 시 증빙제출)
○ 입사지원서는 모든 사항을 정확히 입력해야 하며, 추후 입력사항이 허위로 판명될 경우 입사(합격)가 취소됩니다.",https://careers.lg.com/app/job/RetrieveJobNoticesDetail.rpi?jobNoticeId=397983,7.0,,,0.0,2023-03-18 13:11:52,
103,"신세계건설(주) 안전관리, 보건관리 프로젝트전임직 채용공고",93,보건관리자,2023-04-09 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","• 관련학과 전공자
• 안전/보건관련 자격증 소지자",• 건설현장 업무 경력자,,정규직,"서울특별시/경기 청라/경기 양주
/대전광역시/경북 구미","[문의처]
• 인사팀 : 02-3406-6848",http://job.shinsegae.com/recruit_info/notice/notice01_view.jsp?isSearch=&tabKey0=&currentPage=1&rowsPerPage=11&notino=7511&recrtpnm=%25ED%2594%2584%25EB%25A1%259C%25EC%25A0%259D%25ED%258A%25B8%25EC%25A0%2584%25EC%259E%2584%25EC%25A7%2581&searchWord0=%25EB%25B3%25B4%25EA%25B1%25B4&searchKey0=&searchKey1=&searchWord1=%EB%B3%B4%EA%B1%B4,32.0,,https://talliapp.com/image?num_images=181,0.0,2023-03-18 13:23:00,
104,"2023년 상반기 임상시험, CRA(임상연구원) 경력직 모집",95,임상연구,2023-04-02 00:00:00,경력,대졸 이상 (4년제),"• 학력 : 학사 이상
• 학과 : 의학, 약학, 간호학, 생명과학 및 보건계열 관련학과
• 경력 : 3년 이상","• 전공 : 관련 전공 석사 학위 소시자 우대
• 외국어 : 외국어능력우수자
• 기타 : 의사/약사/간호사/한의사/수의사 등 의약학 관련 면허 소지자 우대",,정규직,서울 성동구 성수일로8길 59 평화빌딩 3층(성수동2가),"[업무내용]
• PM
• Project set-up/Management
• Clinical development/Strategy 수립
• 임상시험 Budget/Timeline 관리
• CRO Oversight/Sponsor communication
• Protocol/CSR 및 임상시험 관련 문서 작성 및 검토

[문의사항]
• 담당자 박미라(경영지원팀) : 02-497-3114",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45178194&recommend_ids=eJxNj8sNxDAIBavZOw%2Fze%2BcUkv67WOIkdi6WRgwjY67mYn4W%2BMvDjCNo2SgX9pQp4506opR19nNPBeqXHBOlUpwLkRTHkuFRbqssVaadAt5yjF1unLtPSgMILFkJT9u7NCgX9jf0K0uyNqJvii1rEbpTmsPig6OKU%2F4DbWtARw%3D%3D&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,4.0,,,0.0,2023-03-18 13:32:18,
105,MO그룹 CRA(임상연구원) 신입/경력직 채용(경력무관),78,임상연구,2023-04-07 00:00:00,경력 무관,대졸 이상 (4년제),"• 학력 : 대졸 이상 (4년) 또는 관련 직무 교육을 받은 자
• 전공 : 의학/약학/간호학/생명과학 등 관련 학과
• 경력 : 경력 무관 / 경력직의 경우 CRA 경력 1년 이상
• 지방 출장 가능자","• 임상시험 종사자 교육 및 기타 임상시험 관련 교육 이수자
• 원만한 의사소통 능력",,정규직,서울 종로구 창경궁로 136 보령빌딩(원남동),"[업무내용]
1) 시판 후 임상연구 Site Management
• 담당 연구기관/연구자 연구 시작 전 방문 수행
• 담당 연구기관 모니터링 방문 및 보고서 작성
• 담당 연구기관 개시/종료방문
• 담당 연구기관 임상연구 기본문서 관리
• 담당 연구기관 시험 책임자, 연구 담당자,  IRB, 관리약사와의 의사소통

2) 기타 업무
• 연구자주도연구 관리 보조
• CRO Management 업무 보조

[문의사항]
• 연락처 : 02-708-8061",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45161873&recommend_ids=eJxNz7sRwzAMA9Bp0gv8CagziPffIoyjSC7fgQeSkSiW86LpNd%2BREG1YEzct3VEXwR8jq7K5UiFn7LSrTKdqBAQ%2FqSyJk3Ja4TSPKR6iV5X%2BDHkpZnOstJixaU5qD%2Fde2j28mi1Q50iDhtuD9HqQ9HjejP7%2Fyw9%2FfUBz&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,6.0,,,0.0,2023-03-18 13:37:13,
106,[네오뉴트라(주)] CRA 정규직 채용(간호/의학/생명),43,임상연구,2023-03-31 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","• 경력 : 무관 (신입도 지원 가능)
• 학과 : 간호학, 의학, 생명공학 등",• CRA/CRC 경력자,,정규직,서울 종로구 효제동 20 우일빌딩,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45204012&recommend_ids=eJxNjrmVAzEMQ6vZnCQAHrELcf9drGZsSxP%2Bh5OKJjDv9vmrF%2BUamBb6jcGU8qiQ%2BsK8kEOaYaF9s6lYVXGb2VMD7CpfTZ4HK%2BJSP2aZAD52UZWxVWcm7Le7boCMx64S%2FcBB1sEZ651llxfO0Prc4kGfDu5sUJm3%2BR9dkUAw&view_type=search&searchword=cra&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n&search_uuid=c21e7a2d-e6d6-4d95-bf96-3fca50bc2574#seq=0,9.0,,https://talliapp.com/image?num_images=184,0.0,2023-03-18 13:41:18,
107,"[Novotech] CRA II,III, S/PCRA 정규직 채용",42,임상연구,2023-05-30 00:00:00,경력,대졸 이상 (4년제),"• A strong track record of performing visits to sites according to the Clinical Monitoring Plan
• Strong communication skill both in written and spoken Korean & English
• Excellent interpersonal and team collaboration skill with a genuine commitment to contributing to the development of innovative treatment","• 허가 임상 모니터링 2년 이상 경력자 우대
• 의/약학, 간호학, 생명/환경공학
• 영어가능자",,정규직,서울 강남구 테헤란로 87길 22 도심공항터미널 4층(역삼동),"[접수안내]
• 접수기간	:	2023년 2월 17일 (금) 10시 ~ 채용시까지
• 접수방법	:	홈페이지 지원
• 이력서양식	:	자유양식
• 제출서류	:	영문 이력서 (Word 또는 PDF 파일)

[복리후생]
• 유연근무제 실시 (Core time 없는 유연한 근무 지원)
• 재택근무 지원금 제공(home-office set up, Flexible allowance)
• 넉넉한 휴가 일수 (연차 20일~25일+병가10일)
• 경조 휴가 및 경조 수당 지급
• 근속기간 포상
• 명절보너스(추석/설날) / 생일 상품권 지금
• 단체보험(실비 or 치과보험 포함), 건강검진
• 휴대폰 비용 지원
• Employee Assistance Program(임직원 심리 상담 서비스)
• Recognition Award(동료 칭찬 프로그램) 포상 ",https://fa-euzi-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1043/?utm_medium=jobshare,21.0,,,0.0,2023-03-18 13:47:23,2023-05-31 23:47:54
108,[현대약품] CRA 채용 (신입/경력),96,임상연구,2023-03-27 00:00:00,경력 무관,대졸 이상 (4년제),"• 학사 이상 (생명과학계열 전공자)
• 관련 경력 : 신입 ~ 6년 
• 임상시험종사자 교육 이수자",,,정규직,서울 강남구 봉은사로 135 현대약품빌딩(논현동),"[담당업무]
• 식약처 및 IRB승인을 위한 자료작성
• 임상시험 수행기관과의 계약을 위한 서류작성 등
• 임상시험 개시미팅 준비 및 시행
• 임상시험용 의약품 준비 및 수불관리/점검
• 피험자 스케줄 및 진행여부 확인 
• 임상시험 모니터링

[근무조건]
• 근무형태	:	정규직 (신입의 경우 수습 3개월)
• 근무시간	:	월~금 / 08:30~17:30 (8시간)",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45135586&recommend_ids=eJxNj7sRRDEIA6u5XOJjIL5CXv9dHB7P4Rc42FkZhLkwV9STwk98zbm835M8KJGp1raOrRTIhKGE6YTppfDGtdEyLLz%2FEseC3OEzyrKiVMdK7zVcVDWLu3ejvFqphg92jYW8NYqSr1GoHve3VqAsnZLVNff5gwaMdQaQsfEHP3NACQ%3D%3D&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,14.0,,https://talliapp.com/image?num_images=186,0.0,2023-03-18 13:52:14,2023-04-01 14:11:03
109,[메디헬프라인] 임상시험 CRA 경력직원 모집,86,임상연구,2023-03-31 00:00:00,경력,"초대졸 이상 (2, 3년제)","• 학력 : 대졸 및 전문대졸
• 나이/성별 : 무관
• CRA 경력 및 모니터링 경력 1년 이상","• 전공 : 간호, 약학, 생명과학 등
• 임상시험종사자 교육 이수
• 항암 임상 경력
• 영어 가능자",,정규직,서울 중구 충무로2가 64-5 신일빌딩 10층,"[접수안내]
• 접수기간	:	수시 면접전형이 진행되며, 조기마감 될 수 있음.
• 접수방법	:	사람인 입사지원
• 이력서양식	:	사람인 온라인 이력서
• 제출서류	:	이력서 / 자기소개서 / 경력기술서 (경력자는 상세한 경력 위주로 기술 요망) / 성적증명서 / 졸업증명서

[복리후생]
• Flexible 근무(8:00~10:00 자율 출.퇴근제)
• 장기근속 포상금(500만원/10년, 휴가5일+100만원/7년, 100만원/5년, 30만원/3년)
• 장기근속 수당지급(년60만원/1년이상, 년120만원/2년이상 ~ 년600만원/6년이상)
• 자기개발비 지원(년간 120만원 지원 - 여행, 운동, 문화생활, 어학, 자격증 등)
• 경조금 및 경조휴가(본인.형제결혼, 부모(배우자포함) 칠순.팔순 외 각종 경조금)
• 연말 Closing 휴가(12월말 한주간 전체휴가)
• 연차휴가 추가 부여, 명절 선물 지급 등 
• 저녁식대, 야간교통비 지원
• 창립기념일 휴무
• 내일채움공제 사업 지원 등
• 사내 음료 및 다과 상시제공(식사대용 간편식 포함)

[문의사항]
• 담당자 최준영 (경영지원본부) : 02-6966-4174",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45067537&recommend_ids=eJxNj7ERxEAIA6v5HCFxQPyFuP8uHo%2FHdx8Q7ICEpPCsoq7y%2FuRX7nQgBnGjqrPJq2A3BlbMHCQl3%2BjMXP5ahRGmrVWlMuYR1qNteNkgHm2EtGP84aXnPGKx3nO1wRe32mKSxPa2cgIHiWV1Yk4J2UE1E9sKmdV9ciWZcbauKXnjD7NOQ9A%3D&view_type=search&searchword=cra&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n&search_uuid=c21e7a2d-e6d6-4d95-bf96-3fca50bc2574#seq=0,9.0,,,0.0,2023-03-18 13:56:05,
110,화순전남대학교병원 순환기내과 연구간호사(CRC),97,임상연구,2023-04-08 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)",• 경력 : 신입/경력 (년수무관),• 간호사 면허증 소지자,,계약직,전남 화순군 화순읍 서양로 322 화순전남대학교병원,"[안내사항]
• 근무시간 : 주 4일 (월~ 목) or 주 5일 선택 가능
• 제출서류 : 이력서, 자기소개서, 간호사 면허증 사본 각 1부
• 접수방법	:	사람인 입사지원, 전화 지원
* 개인 교수님 소속으로 4대 보험은 가입 안됩니다.

[문의사항]
• 담당자 윤수진 (전남대학교병원 순환기내과)
: 062-220-5271 / 010-2663-5271",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45229280&recommend_ids=eJxNkLkRA0EIBKORD8wMj61AlH8WOp3qdtfA6KJ5KdfA9GnPV73JLpb4oDx1xYHehQvtL08Nfuh31uBGbFmF8pX17iBPOa2fVoqOmLN2kLXk8Ajftc5M2JYBMrYskccJbZmzMDCp2HMLKO2tdPXa3xjzyPvAL0OOP%2F8%3D&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,8.0,,,0.0,2023-03-18 14:04:21,
111,[경력] 이대목동병원 유방외과 연구간호사 모집,98,임상연구,2023-03-25 00:00:00,경력,"초대졸 이상 (2, 3년제)","• 경력 : 2년 이상
• 전공 : 간호학, 바이오, 생물학
• 필수자격 : 연구간호사 경력",• 세포치료제 임상연구 유경험자 ,,계약직,서울 양천구 안양천로 1071 이화여대목동병원(목동),"[모집내용]
• 모집분야 : 유방외과 연구간호사
• 모집인원 : 1명
• 고용형태 : 계약직 채용
(1년 후 협력 기업 소속의 정규직 전환 검토)",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45121573&recommend_ids=eJxdj8EVwzAIQ6fpHYRA5txBsv8WdZMm9uuBw39CEjA9OyyP4fbSmwmjOSbWid5V4sS%2BVB%2BlPgb8RBM0Nm82Y3mRSU4v%2Bg8PXtmVc1aVZlM%2BVVbK0KOaSfBVBbbiRnbIckWB6NP7W%2FaM6O0uhG0vlhy8ccaqUFtRX%2BodVYP2Xf4A1nBD%2BA%3D%3D&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,8.0,,,0.0,2023-03-18 14:10:25,
112,혈액종양내과 임상연구코디네이터(CRC) 모집,99,임상연구,2023-04-16 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","• 학력 : 대졸 이상 (2,3년)
• 경력 : 무관 (신입도 지원 가능)","• 간호학, 임상병리학 전공자
• 의무기록사 또는 CRC 경력자",,계약직,세종 보듬7로 20 세종충남대학교병원 헬스케어센터 5층 CRC룸,"[근무조건]
• 근무형태	:	계약직 (개인소속)
• 근무시간	:	09:00~18:00
• 복리후생 : 4대 보험 없음, 퇴직금 있음, 연차 (1개월 근속 시 1일 휴가 부여)

[접수안내]
• 접수방법	:	사람인 입사지원, 이메일(crc_kjh@naver.com)로 서류 제출
(제목: [CRC 지원] OOO(성함))
• 이력서 양식	:	사람인 온라인 이력서
• 제출서류	:	이력서, 간호사/ 임상병리사 면허증, 의무기록사 자격증 사본

[문의사항]
• 담당자 윤연정 : 042-280-7400",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45292633&recommend_ids=eJxNj8sNA1EIA6vJnZ9tOKeQ9N9FVhvlsQcOI8MIFxyThk87X3oXzKTwC%2F1GJ67ZlELqpFExN9oPHZmziEiLxahR%2FlXVKqGO2SmPg9emGHzcziNFWA0fZmeX7ZNZrFlzAn1U1T0c24IIutZMCIuu6V%2BjLzzgQCs%3D&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,9.0,,,0.0,2023-03-18 14:20:57,
113,현대백화점 본사 보건관리자(간호사) 무기계약직 채용,31,보건관리자,2023-04-02 00:00:00,경력 무관,학력 무관,• 간호사,"• 산업보건지도사(산업위생공학)
• 산업안전보건강사",,계약직,서울 강남구 테헤란로98길 12 현대백화점 본사(대치동),"[근무조건]
• 근무형태	:	계약직(무기계약직) - 1년 단위 재계약
• 근무일시	:	09:00~18:00",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45320918&recommend_ids=eJxNj8ERAzEIA6vJHwRC8E4h6b%2BLeJyMfc%2BdXWtwMqwc9Wmfl95J54RxoW9EFrks%2FnYE8MZQ7bg2RjotbtyNzDPlU6U8Fg3Mit1%2BdtU6Uzk2jb5vqZAfNIyHHnaidKfYGbxYbN0pIEfx%2BKAMeWLEFHHPKGpfZV9c8kA%2F&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,31.0,,,0.0,2023-03-24 19:42:12,
114,안전환경부 보건관리자 정규직 모집,100,보건관리자,2023-04-08 00:00:00,경력 무관,학력 무관,"• 학력 : 무관
• 경력 : 무관 (신입도 지원 가능)
(주임, 대리, 과장급)
• 자격 : 산업안전보건법 시행령(별표 6)","• 간호사
• 산업위생관리기사
• 산업위생관리산업기사","연 2,500만원 ~ 연 3,200만원",정규직,경기 수원시 장안구 창훈로60번길 36-2,"[문의사항]
• 담당자 유경준 : 031-244-5343",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45226429&recommend_ids=eJxVkMENw1AIQ6fpHRvzgXMHyf5b9EdRQnp8si0bFKiidBTwya%2BCWCW7kXQCcRQv1VxLPWalcbJgLttmrEtdkZEb7cIi2ydLdfpjxt6Rk3XsUbpRbV2sv6IVrxkIG9Ud3Ry0YkwvIj1xo1ql9%2FkW%2ByMPGht%2BnoAfK%2F4%2F8Q%3D%3D&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,9.0,,,0.0,2023-03-24 19:48:46,
115,(주)이월드 보건관리자 채용,101,보건관리자,2023-04-02 00:00:00,경력,"초대졸 이상 (2, 3년제)","• 학력 : 대졸 이상 (2,3년)
• 경력 : 경력 1년 이상
• 기타 필수 사항
   - 간호학
   - 간호사
   - 해당직무 근무경험","• 산업위생관리기사
• 산업위생관리산업기사",,계약직,대구 달서구 두류동 산 302-11번지 이월드,"[근무조건]
• 근무형태	:	계약직(정규직 전환평가 실시) - 1년
• 근무요일 : 주 5일(40시간) 스케줄 근무
(주말근무 가능자)
• 근무시간 : 10시~22시 영업시간 내 휴게시간 포함 9시간 스케줄 근무(A/B조)",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45320109&recommend_ids=eJxNj7sRwzAMQ6dJL4IEP3UG8f5bRLJsMXdq3gEEIKPKfHUl6hNfI0iBH1QFOA5KJsyuFN8YEeTE8ZiF1lHC0rFU2aoE09sMeGWbEX6bdzLE08a5RQKl3Tt3RPcONV%2B9D06roEfCGYy%2FGaDoi1aWdv9oq7Kq8%2BCYUXrf%2FgBYPUAe&view_type=list&gz=1&t_ref_content=ing_recruit&t_ref=company_info_view#seq=0,17.0,,,0.0,2023-03-24 19:53:55,
116,(주)심텍 안전보건대응팀 안전/보건관리자 경력직 채용,74,보건관리자,2023-04-02 00:00:00,경력,대졸 이상 (4년제),"• 학력 : 대졸(4년제) 이상 및 산업보건/소방관리관련 학과 졸업자 (필수)
• 경력 : 관련 경력 3년 이상
• 자격 : 산업위생기사(필수)","• 소방설비기사(전기/기계) 소지자 우대
• 제조업 안전/보건관리자 관련 경력 우대",,정규직,충북 청주시 흥덕구 송정동 산단로73 (주)심텍,"[주요 업무]
• 작업환경측정 관리
• 국소배기장치 관리
• 화학물질 MSDS 검토 및 관리

[근무조건]
• 근무형태	:	정규직(수습기간) - 3개월
• 근무일시	:	주 5일(월~금) 오전 8시 30분~오후 5시 30분",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45317586&recommend_ids=eJxNj8kRA0EMAqPxX0Kg4%2B1ANv8svIc942dXU1BQEYDsaMyr3jyRqT7aH%2FRGT57oj%2FUaYtmIdMayoKVqoSsLWs3eDfK09oSVWddQfqtcnB3WhGlXofLGO8yxseTe9Wzar5kTbsK2DUysIbAM%2FEe57bAsbF%2B4Zvu6nx9Xf0AZ&view_type=search&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n&search_uuid=64cfc422-aa69-4691-b1bc-87786fc30146#seq=0,6.0,,,0.0,2023-03-24 19:58:48,
117,2023년 3월 롯데GRS 보건관리자 경력사원 채용,102,보건관리자,2023-04-02 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","• 간호사 자격 필수
• 학력 : 전문학사 이상 학위 보유 필수
• 경력 : 보건관리 업무경력 4년 이하
(신입 지원 가능)
• 해외 여행 및 건강상 결격 사유가 없는 분
• 남성의 경우, 군필 혹은 면제자 외 국가유공자
• 국가보훈대상자 및 장애인은 관련 법규에 의거 우대함","• 산업위생관리기사/산업기사 보유자 우대
• 보건관리 대행기관 업무경험 우대",회사 내규에 따름(면접 후 결정),정규직,서울 금천구 벚꽃로 104 독산역 롯데캐슬(독산동),"[문의처]
• 롯데GRS 인사팀 : 02-709-6957",https://recruit.lotte.co.kr/apply/announcement/detail/20935264?compcd=?id=bookmark1004,27.0,,https://talliapp.com/image?num_images=194,0.0,2023-03-24 20:06:33,2023-03-24 20:09:20
118,한양대학교 구리병원 보험심사팀 심사간호사 모집(육아휴직 대체),103,보험심사,,경력 무관,"초대졸 이상 (2, 3년제)","• 간호사 면허소지자
• 보험심사 관리사 자격증",• 보험심사 경력 우대,,계약직,경기 구리시 경춘로 153,"1. 모집인원 : 0명

2. 응시자격 : 간호사 면허소지자 및 보험심사 관리사 자격증(보험심사 경력 우대)

3. 업무내용 :  진료비 청구 업무

4. 근무기간 :  조정가능

5. 제출서류 :
  - 지원서(일반지원서 가능, 경력사항 기재)
  - 간호사 면허증 사본
  - 보험심사관리사 자격증 사본

6. 접수기간 : 2023. 03. 21~ 모집시까지

7. 접수방법 : E-mail 접수 ( 1957890@hyumc.com )

8. 문의사항 : 보험심사팀 031)560-2880. 010-5229-5943",http://www.casemanager.or.kr/bbs/board.php?bo_table=recruit_people&wr_id=7735,42.0,,,0.0,2023-03-24 22:38:57,
